1491,1,Bayern Munich,2011-08-07,Bayern Munich,M'gladbach,0,1,A
1421,11,Mainz,2011-12-18,M'gladbach,Mainz,1,0,H
1422,11,Mainz,2012-01-22,Leverkusen,Mainz,3,2,H
1209,11,Mainz,2012-01-29,Mainz,Freiburg,3,1,H
1431,11,Mainz,2012-02-04,Schalke 04,Mainz,1,1,D
1374,11,Mainz,2012-02-11,Mainz,Hannover,1,1,D
1419,11,Mainz,2012-02-17,Hoffenheim,Mainz,1,1,D
1230,11,Mainz,2012-02-25,Mainz,Kaiserslautern,4,0,H
1425,11,Mainz,2012-03-03,Dortmund,Mainz,2,1,H
1281,11,Mainz,2012-03-10,Mainz,Nurnberg,2,1,H
1415,11,Mainz,2012-03-17,Augsburg,Mainz,2,1,H
1412,11,Mainz,2012-03-24,Mainz,Hertha,1,3,A
1420,11,Mainz,2012-03-31,Werder Bremen,Mainz,0,3,A
1423,11,Mainz,2012-04-07,Stuttgart,Mainz,4,1,H
1183,11,Mainz,2012-04-10,Mainz,FC Koln,4,0,H
1428,11,Mainz,2012-04-14,Bayern Munich,Mainz,0,0,D
1476,11,Mainz,2012-04-20,Mainz,Wolfsburg,0,0,D
1418,11,Mainz,2012-04-28,Hamburg,Mainz,0,0,D
1485,11,Mainz,2012-05-05,Mainz,M'gladbach,0,3,A
1219,12,Hamburg,2011-08-05,Dortmund,Hamburg,3,1,H
1405,12,Hamburg,2011-08-13,Hamburg,Hertha,2,2,D
1211,12,Hamburg,2011-08-20,Bayern Munich,Hamburg,5,0,H
1191,12,Hamburg,2011-08-27,Hamburg,FC Koln,3,4,A
1218,12,Hamburg,2011-09-10,Werder Bremen,Hamburg,2,0,H
1488,12,Hamburg,2011-09-17,Hamburg,M'gladbach,0,1,A
1224,12,Hamburg,2011-09-23,Stuttgart,Hamburg,1,2,A
1309,12,Hamburg,2011-10-02,Hamburg,Schalke 04,1,2,A
1214,12,Hamburg,2011-10-16,Freiburg,Hamburg,1,2,A
1470,12,Hamburg,2011-10-22,Hamburg,Wolfsburg,1,1,D
1231,12,Hamburg,2011-10-30,Hamburg,Kaiserslautern,1,1,D
1226,12,Hamburg,2011-11-05,Leverkusen,Hamburg,2,2,D
1636,12,Hamburg,2011-11-20,Hamburg,Hoffenheim,2,0,H
1222,12,Hamburg,2011-11-26,Hannover,Hamburg,1,1,D
1288,12,Hamburg,2011-12-04,Hamburg,Nurnberg,2,0,H
1213,12,Hamburg,2011-12-10,Mainz,Hamburg,0,0,D
1622,12,Hamburg,2011-12-17,Hamburg,Augsburg,1,1,D
1115,12,Hamburg,2012-01-22,Hamburg,Dortmund,1,5,A
1227,12,Hamburg,2012-01-28,Hertha,Hamburg,1,2,A
1098,12,Hamburg,2012-02-04,Hamburg,Bayern Munich,1,1,D
1221,12,Hamburg,2012-02-12,FC Koln,Hamburg,0,1,A
1341,12,Hamburg,2012-02-18,Hamburg,Werder Bremen,1,3,A
1225,12,Hamburg,2012-02-24,M'gladbach,Hamburg,1,1,D
1323,12,Hamburg,2012-03-03,Hamburg,Stuttgart,0,4,A
1216,12,Hamburg,2012-03-11,Schalke 04,Hamburg,3,1,H
1200,12,Hamburg,2012-03-17,Hamburg,Freiburg,1,3,A
1220,12,Hamburg,2012-03-23,Wolfsburg,Hamburg,2,1,H
1215,12,Hamburg,2012-03-31,Kaiserslautern,Hamburg,0,1,A
1267,12,Hamburg,2012-04-08,Hamburg,Leverkusen,1,1,D
1212,12,Hamburg,2012-04-11,Hoffenheim,Hamburg,4,0,H
1366,12,Hamburg,2012-04-14,Hamburg,Hannover,1,0,H
1217,12,Hamburg,2012-04-21,Nurnberg,Hamburg,1,1,D
1418,12,Hamburg,2012-04-28,Hamburg,Mainz,0,0,D
1223,12,Hamburg,2012-05-05,Augsburg,Hamburg,1,0,H
1237,13,Werder Bremen,2011-08-06,Werder Bremen,Kaiserslautern,2,0,H
1343,13,Werder Bremen,2011-08-14,Leverkusen,Werder Bremen,1,0,H
1199,13,Werder Bremen,2011-08-20,Werder Bremen,Freiburg,5,3,H
1345,13,Werder Bremen,2011-08-27,Hoffenheim,Werder Bremen,1,2,A
1218,13,Werder Bremen,2011-09-10,Werder Bremen,Hamburg,2,0,H
1340,13,Werder Bremen,2011-09-17,Nurnberg,Werder Bremen,1,1,D
1398,13,Werder Bremen,2011-09-25,Werder Bremen,Hertha,2,1,H
1331,13,Werder Bremen,2011-10-02,Hannover,Werder Bremen,3,2,H
1123,13,Werder Bremen,2011-10-14,Werder Bremen,Dortmund,0,2,A
1342,13,Werder Bremen,2011-10-21,Augsburg,Werder Bremen,1,1,D
1344,13,Werder Bremen,2011-10-29,Mainz,Werder Bremen,1,3,A
1181,13,Werder Bremen,2011-11-05,Werder Bremen,FC Koln,3,2,H
1330,13,Werder Bremen,2011-11-19,M'gladbach,Werder Bremen,5,0,H
1329,13,Werder Bremen,2011-11-27,Werder Bremen,Stuttgart,2,0,H
1335,13,Werder Bremen,2011-12-03,Bayern Munich,Werder Bremen,4,1,H
1471,13,Werder Bremen,2011-12-10,Werder Bremen,Wolfsburg,4,1,H
1346,13,Werder Bremen,2011-12-17,Schalke 04,Werder Bremen,5,0,H
1337,13,Werder Bremen,2012-01-21,Kaiserslautern,Werder Bremen,0,0,D
1272,13,Werder Bremen,2012-01-28,Werder Bremen,Leverkusen,1,1,D
1339,13,Werder Bremen,2012-02-05,Freiburg,Werder Bremen,2,2,D
1639,13,Werder Bremen,2012-02-11,Werder Bremen,Hoffenheim,1,1,D
1341,13,Werder Bremen,2012-02-18,Hamburg,Werder Bremen,1,3,A
1282,13,Werder Bremen,2012-02-25,Werder Bremen,Nurnberg,0,1,A
1336,13,Werder Bremen,2012-03-03,Hertha,Werder Bremen,1,0,H
1376,13,Werder Bremen,2012-03-11,Werder Bremen,Hannover,3,0,H
1333,13,Werder Bremen,2012-03-17,Dortmund,Werder Bremen,1,0,H
1620,13,Werder Bremen,2012-03-24,Werder Bremen,Augsburg,1,1,D
1420,13,Werder Bremen,2012-03-31,Werder Bremen,Mainz,0,3,A
1332,13,Werder Bremen,2012-04-07,FC Koln,Werder Bremen,1,1,D
1494,13,Werder Bremen,2012-04-10,Werder Bremen,M'gladbach,2,2,D
1334,13,Werder Bremen,2012-04-13,Stuttgart,Werder Bremen,4,1,H
1099,13,Werder Bremen,2012-04-21,Werder Bremen,Bayern Munich,1,2,A
1338,13,Werder Bremen,2012-04-28,Wolfsburg,Werder Bremen,3,1,H
1301,13,Werder Bremen,2012-05-05,Werder Bremen,Schalke 04,2,3,A
1167,14,Ein Frankfurt,2011-07-15,Greuther Furth,Ein Frankfurt,2,3,A
1463,14,Ein Frankfurt,2011-07-25,Ein Frankfurt,St Pauli,1,1,D
1171,14,Ein Frankfurt,2011-08-07,Braunschweig,Ein Frankfurt,0,3,A
1701,14,Ein Frankfurt,2011-08-15,Ein Frankfurt,Fortuna Dusseldorf,1,1,D
1163,14,Ein Frankfurt,2011-08-21,Frankfurt FSV,Ein Frankfurt,0,4,A
1608,14,Ein Frankfurt,2011-08-28,Ein Frankfurt,Paderborn,0,0,D
1161,14,Ein Frankfurt,2011-09-10,Cottbus,Ein Frankfurt,3,3,D
1393,14,Ein Frankfurt,2011-09-16,Ein Frankfurt,Hansa Rostock,4,1,H
1164,14,Ein Frankfurt,2011-09-26,Dresden,Ein Frankfurt,1,4,A
1565,14,Ein Frankfurt,2011-09-30,Ein Frankfurt,Union Berlin,3,1,H
1162,14,Ein Frankfurt,2011-10-14,Bochum,Ein Frankfurt,0,2,A
1151,14,Ein Frankfurt,2011-10-23,Ein Frankfurt,Duisburg,3,0,H
1169,14,Ein Frankfurt,2011-10-30,Ingolstadt,Ein Frankfurt,1,1,D
1160,14,Ein Frankfurt,2011-11-07,Erzgebirge Aue,Ein Frankfurt,1,2,A
1534,14,Ein Frankfurt,2011-11-20,Ein Frankfurt,Aachen,4,3,H
1175,14,Ein Frankfurt,2011-11-26,Munich 1860,Ein Frankfurt,2,1,H
1250,14,Ein Frankfurt,2011-12-03,Ein Frankfurt,Karlsruhe,2,0,H
1532,14,Ein Frankfurt,2011-12-12,Ein Frankfurt,Greuther Furth,0,0,D
1173,14,Ein Frankfurt,2011-12-19,St Pauli,Ein Frankfurt,2,0,H
1580,14,Ein Frankfurt,2012-02-05,Ein Frankfurt,Braunschweig,2,1,H
1170,14,Ein Frankfurt,2012-02-13,Fortuna Dusseldorf,Ein Frankfurt,1,1,D
1664,14,Ein Frankfurt,2012-02-18,Ein Frankfurt,Frankfurt FSV,6,1,H
1172,14,Ein Frankfurt,2012-02-26,Paderborn,Ein Frankfurt,4,2,H
1506,14,Ein Frankfurt,2012-03-04,Ein Frankfurt,Cottbus,1,0,H
1174,14,Ein Frankfurt,2012-03-11,Hansa Rostock,Ein Frankfurt,1,5,A
1128,14,Ein Frankfurt,2012-03-16,Ein Frankfurt,Dresden,3,0,H
1166,14,Ein Frankfurt,2012-03-26,Union Berlin,Ein Frankfurt,0,4,A
1350,14,Ein Frankfurt,2012-03-30,Ein Frankfurt,Bochum,3,0,H
1165,14,Ein Frankfurt,2012-04-07,Duisburg,Ein Frankfurt,2,0,H
1681,14,Ein Frankfurt,2012-04-11,Ein Frankfurt,Ingolstadt,1,1,D
1594,14,Ein Frankfurt,2012-04-14,Ein Frankfurt,Erzgebirge Aue,4,0,H
1176,14,Ein Frankfurt,2012-04-23,Aachen,Ein Frankfurt,0,3,A
1432,14,Ein Frankfurt,2012-04-29,Ein Frankfurt,Munich 1860,0,2,A
1168,14,Ein Frankfurt,2012-05-06,Karlsruhe,Ein Frankfurt,1,0,H
1194,15,Augsburg,2011-08-06,Augsburg,Freiburg,2,2,D
1633,15,Augsburg,2011-08-14,Kaiserslautern,Augsburg,1,1,D
1650,15,Augsburg,2011-08-20,Augsburg,Hoffenheim,0,2,A
1619,15,Augsburg,2011-08-27,Nurnberg,Augsburg,1,0,H
1273,15,Augsburg,2011-09-09,Augsburg,Leverkusen,1,4,A
1629,15,Augsburg,2011-09-17,Hertha,Augsburg,2,2,D
1368,15,Augsburg,2011-09-24,Augsburg,Hannover,0,0,D
1634,15,Augsburg,2011-10-01,Dortmund,Augsburg,4,0,H
1630,15,Augsburg,2011-10-15,Mainz,Augsburg,0,1,A
1342,15,Augsburg,2011-10-21,Augsburg,Werder Bremen,1,1,D
1626,15,Augsburg,2011-10-30,FC Koln,Augsburg,3,0,H
1106,15,Augsburg,2011-11-06,Augsburg,Bayern Munich,1,2,A
1621,15,Augsburg,2011-11-20,Stuttgart,Augsburg,2,1,H
1473,15,Augsburg,2011-11-26,Augsburg,Wolfsburg,2,0,H
1627,15,Augsburg,2011-12-04,Schalke 04,Augsburg,3,1,H
1493,15,Augsburg,2011-12-10,Augsburg,M'gladbach,1,0,H
1622,15,Augsburg,2011-12-17,Hamburg,Augsburg,1,1,D
1635,15,Augsburg,2012-01-21,Freiburg,Augsburg,1,0,H
1228,15,Augsburg,2012-01-28,Augsburg,Kaiserslautern,2,2,D
1625,15,Augsburg,2012-02-04,Hoffenheim,Augsburg,2,2,D
1286,15,Augsburg,2012-02-12,Augsburg,Nurnberg,0,0,D
1631,15,Augsburg,2012-02-18,Leverkusen,Augsburg,4,1,H
1408,15,Augsburg,2012-02-25,Augsburg,Hertha,3,0,H
1628,15,Augsburg,2012-03-03,Hannover,Augsburg,2,2,D
1120,15,Augsburg,2012-03-10,Augsburg,Dortmund,0,0,D
1415,15,Augsburg,2012-03-17,Augsburg,Mainz,2,1,H
1620,15,Augsburg,2012-03-24,Werder Bremen,Augsburg,1,1,D
1189,15,Augsburg,2012-03-31,Augsburg,FC Koln,2,1,H
1623,15,Augsburg,2012-04-07,Bayern Munich,Augsburg,2,1,H
1322,15,Augsburg,2012-04-10,Augsburg,Stuttgart,1,3,A
1632,15,Augsburg,2012-04-14,Wolfsburg,Augsburg,1,2,A
1307,15,Augsburg,2012-04-22,Augsburg,Schalke 04,1,1,D
1624,15,Augsburg,2012-04-28,M'gladbach,Augsburg,0,0,D
1223,15,Augsburg,2012-05-05,Augsburg,Hamburg,1,0,H
1194,16,Freiburg,2011-08-06,Augsburg,Freiburg,2,2,D
1417,16,Freiburg,2011-08-13,Freiburg,Mainz,1,2,A
1199,16,Freiburg,2011-08-20,Werder Bremen,Freiburg,5,3,H
1482,16,Freiburg,2011-08-27,Freiburg,Wolfsburg,3,0,H
1197,16,Freiburg,2011-09-10,Bayern Munich,Freiburg,7,0,H
1327,16,Freiburg,2011-09-16,Freiburg,Stuttgart,1,2,A
1195,16,Freiburg,2011-09-24,Schalke 04,Freiburg,4,2,H
1499,16,Freiburg,2011-10-01,Freiburg,M'gladbach,1,0,H
1214,16,Freiburg,2011-10-16,Freiburg,Hamburg,1,2,A
1202,16,Freiburg,2011-10-22,Kaiserslautern,Freiburg,1,0,H
1277,16,Freiburg,2011-10-28,Freiburg,Leverkusen,0,1,A
1210,16,Freiburg,2011-11-05,Nurnberg,Freiburg,1,2,A
1400,16,Freiburg,2011-11-19,Freiburg,Hertha,2,2,D
1203,16,Freiburg,2011-11-26,Hoffenheim,Freiburg,1,1,D
1380,16,Freiburg,2011-12-03,Freiburg,Hannover,1,1,D
1205,16,Freiburg,2011-12-10,FC Koln,Freiburg,4,0,H
1110,16,Freiburg,2011-12-17,Freiburg,Dortmund,1,4,A
1635,16,Freiburg,2012-01-21,Freiburg,Augsburg,1,0,H
1209,16,Freiburg,2012-01-29,Mainz,Freiburg,3,1,H
1339,16,Freiburg,2012-02-05,Freiburg,Werder Bremen,2,2,D
1201,16,Freiburg,2012-02-10,Wolfsburg,Freiburg,3,2,H
1096,16,Freiburg,2012-02-18,Freiburg,Bayern Munich,0,0,D
1204,16,Freiburg,2012-02-25,Stuttgart,Freiburg,4,1,H
1302,16,Freiburg,2012-03-03,Freiburg,Schalke 04,2,1,H
1196,16,Freiburg,2012-03-10,M'gladbach,Freiburg,0,0,D
1200,16,Freiburg,2012-03-17,Hamburg,Freiburg,1,3,A
1243,16,Freiburg,2012-03-24,Freiburg,Kaiserslautern,2,0,H
1206,16,Freiburg,2012-03-31,Leverkusen,Freiburg,0,2,A
1291,16,Freiburg,2012-04-07,Freiburg,Nurnberg,2,2,D
1208,16,Freiburg,2012-04-10,Hertha,Freiburg,1,2,A
1651,16,Freiburg,2012-04-15,Freiburg,Hoffenheim,0,0,D
1198,16,Freiburg,2012-04-22,Hannover,Freiburg,0,0,D
1182,16,Freiburg,2012-04-28,Freiburg,FC Koln,4,1,H
1207,16,Freiburg,2012-05-05,Dortmund,Freiburg,4,0,H
1311,17,Stuttgart,2011-08-06,Stuttgart,Schalke 04,3,0,H
1325,17,Stuttgart,2011-08-13,M'gladbach,Stuttgart,1,1,D
1278,17,Stuttgart,2011-08-20,Stuttgart,Leverkusen,0,1,A
1316,17,Stuttgart,2011-08-26,Hertha,Stuttgart,1,0,H
1379,17,Stuttgart,2011-09-10,Stuttgart,Hannover,3,0,H
1327,17,Stuttgart,2011-09-16,Freiburg,Stuttgart,1,2,A
1224,17,Stuttgart,2011-09-23,Stuttgart,Hamburg,1,2,A
1319,17,Stuttgart,2011-09-30,Kaiserslautern,Stuttgart,0,2,A
1641,17,Stuttgart,2011-10-15,Stuttgart,Hoffenheim,2,0,H
1320,17,Stuttgart,2011-10-22,Nurnberg,Stuttgart,2,2,D
1114,17,Stuttgart,2011-10-29,Stuttgart,Dortmund,1,1,D
1314,17,Stuttgart,2011-11-04,Mainz,Stuttgart,3,1,H
1621,17,Stuttgart,2011-11-20,Stuttgart,Augsburg,2,1,H
1329,17,Stuttgart,2011-11-27,Werder Bremen,Stuttgart,2,0,H
1177,17,Stuttgart,2011-12-03,Stuttgart,FC Koln,2,2,D
1093,17,Stuttgart,2011-12-11,Stuttgart,Bayern Munich,1,2,A
1313,17,Stuttgart,2011-12-17,Wolfsburg,Stuttgart,1,0,H
1315,17,Stuttgart,2012-01-21,Schalke 04,Stuttgart,3,1,H
1496,17,Stuttgart,2012-01-29,Stuttgart,M'gladbach,0,3,A
1318,17,Stuttgart,2012-02-04,Leverkusen,Stuttgart,2,2,D
1406,17,Stuttgart,2012-02-11,Stuttgart,Hertha,5,0,H
1326,17,Stuttgart,2012-02-19,Hannover,Stuttgart,4,2,H
1204,17,Stuttgart,2012-02-25,Stuttgart,Freiburg,4,1,H
1323,17,Stuttgart,2012-03-03,Hamburg,Stuttgart,0,4,A
1241,17,Stuttgart,2012-03-09,Stuttgart,Kaiserslautern,0,0,D
1321,17,Stuttgart,2012-03-16,Hoffenheim,Stuttgart,1,2,A
1287,17,Stuttgart,2012-03-25,Stuttgart,Nurnberg,1,0,H
1317,17,Stuttgart,2012-03-30,Dortmund,Stuttgart,4,4,D
1423,17,Stuttgart,2012-04-07,Stuttgart,Mainz,4,1,H
1322,17,Stuttgart,2012-04-10,Augsburg,Stuttgart,1,3,A
1334,17,Stuttgart,2012-04-13,Stuttgart,Werder Bremen,4,1,H
1328,17,Stuttgart,2012-04-21,FC Koln,Stuttgart,1,1,D
1324,17,Stuttgart,2012-04-28,Bayern Munich,Stuttgart,2,0,H
1474,17,Stuttgart,2012-05-05,Stuttgart,Wolfsburg,3,2,H
1648,18,Hannover,2011-08-06,Hannover,Hoffenheim,2,1,H
1371,18,Hannover,2011-08-13,Nurnberg,Hannover,1,2,A
1404,18,Hannover,2011-08-21,Hannover,Hertha,1,1,D
1427,18,Hannover,2011-08-28,Hannover,Mainz,1,1,D
1379,18,Hannover,2011-09-10,Stuttgart,Hannover,3,0,H
1118,18,Hannover,2011-09-18,Hannover,Dortmund,2,1,H
1368,18,Hannover,2011-09-24,Augsburg,Hannover,0,0,D
1331,18,Hannover,2011-10-02,Hannover,Werder Bremen,3,2,H
1367,18,Hannover,2011-10-16,FC Koln,Hannover,2,0,H
1101,18,Hannover,2011-10-23,Hannover,Bayern Munich,2,1,H
1378,18,Hannover,2011-10-29,M'gladbach,Hannover,2,1,H
1300,18,Hannover,2011-11-06,Hannover,Schalke 04,2,2,D
1365,18,Hannover,2011-11-19,Wolfsburg,Hannover,4,1,H
1222,18,Hannover,2011-11-26,Hannover,Hamburg,1,1,D
1380,18,Hannover,2011-12-03,Freiburg,Hannover,1,1,D
1275,18,Hannover,2011-12-10,Hannover,Leverkusen,0,0,D
1370,18,Hannover,2011-12-18,Kaiserslautern,Hannover,1,1,D
1375,18,Hannover,2012-01-21,Hoffenheim,Hannover,0,0,D
1280,18,Hannover,2012-01-27,Hannover,Nurnberg,1,0,H
1377,18,Hannover,2012-02-04,Hertha,Hannover,0,1,A
1374,18,Hannover,2012-02-11,Mainz,Hannover,1,1,D
1326,18,Hannover,2012-02-19,Hannover,Stuttgart,4,2,H
1373,18,Hannover,2012-02-26,Dortmund,Hannover,3,1,H
1628,18,Hannover,2012-03-03,Hannover,Augsburg,2,2,D
1376,18,Hannover,2012-03-11,Werder Bremen,Hannover,3,0,H
1193,18,Hannover,2012-03-18,Hannover,FC Koln,4,1,H
1364,18,Hannover,2012-03-24,Bayern Munich,Hannover,2,1,H
1490,18,Hannover,2012-04-01,Hannover,M'gladbach,2,1,H
1369,18,Hannover,2012-04-08,Schalke 04,Hannover,3,0,H
1480,18,Hannover,2012-04-11,Hannover,Wolfsburg,2,0,H
1366,18,Hannover,2012-04-14,Hamburg,Hannover,1,0,H
1198,18,Hannover,2012-04-22,Hannover,Freiburg,0,0,D
1372,18,Hannover,2012-04-28,Leverkusen,Hannover,1,0,H
1229,18,Hannover,2012-05-05,Hannover,Kaiserslautern,2,1,H
1678,19,Ingolstadt,2011-07-16,St Pauli,Ingolstadt,2,0,H
1596,19,Ingolstadt,2011-07-22,Ingolstadt,Erzgebirge Aue,0,0,D
1684,19,Ingolstadt,2011-08-05,Fortuna Dusseldorf,Ingolstadt,4,1,H
1660,19,Ingolstadt,2011-08-14,Ingolstadt,Frankfurt FSV,1,1,D
1674,19,Ingolstadt,2011-08-19,Greuther Furth,Ingolstadt,3,0,H
1394,19,Ingolstadt,2011-08-26,Ingolstadt,Hansa Rostock,3,1,H
1677,19,Ingolstadt,2011-09-11,Union Berlin,Ingolstadt,4,1,H
1132,19,Ingolstadt,2011-09-16,Ingolstadt,Dresden,4,2,H
1680,19,Ingolstadt,2011-09-23,Paderborn,Ingolstadt,4,1,H
1363,19,Ingolstadt,2011-10-01,Ingolstadt,Bochum,3,5,A
1672,19,Ingolstadt,2011-10-15,Duisburg,Ingolstadt,3,1,H
1682,19,Ingolstadt,2011-10-23,Aachen,Ingolstadt,3,1,H
1169,19,Ingolstadt,2011-10-30,Ingolstadt,Ein Frankfurt,1,1,D
1673,19,Ingolstadt,2011-11-04,Karlsruhe,Ingolstadt,3,2,H
1447,19,Ingolstadt,2011-11-18,Ingolstadt,Munich 1860,0,1,A
1671,19,Ingolstadt,2011-11-27,Cottbus,Ingolstadt,0,0,D
1582,19,Ingolstadt,2011-12-02,Ingolstadt,Braunschweig,0,1,A
1456,19,Ingolstadt,2011-12-11,Ingolstadt,St Pauli,1,0,H
1676,19,Ingolstadt,2011-12-16,Erzgebirge Aue,Ingolstadt,1,1,D
1693,19,Ingolstadt,2012-02-04,Ingolstadt,Fortuna Dusseldorf,1,1,D
1675,19,Ingolstadt,2012-02-10,Frankfurt FSV,Ingolstadt,1,1,D
1531,19,Ingolstadt,2012-02-19,Ingolstadt,Greuther Furth,0,0,D
1685,19,Ingolstadt,2012-02-24,Hansa Rostock,Ingolstadt,1,2,A
1555,19,Ingolstadt,2012-03-02,Ingolstadt,Union Berlin,3,3,D
1679,19,Ingolstadt,2012-03-11,Dresden,Ingolstadt,0,0,D
1618,19,Ingolstadt,2012-03-17,Ingolstadt,Paderborn,4,0,H
1670,19,Ingolstadt,2012-03-23,Bochum,Ingolstadt,0,1,A
1153,19,Ingolstadt,2012-04-01,Ingolstadt,Duisburg,1,1,D
1547,19,Ingolstadt,2012-04-08,Ingolstadt,Aachen,3,3,D
1681,19,Ingolstadt,2012-04-11,Ein Frankfurt,Ingolstadt,1,1,D
1251,19,Ingolstadt,2012-04-15,Ingolstadt,Karlsruhe,2,1,H
1686,19,Ingolstadt,2012-04-21,Munich 1860,Ingolstadt,4,1,H
1514,19,Ingolstadt,2012-04-29,Ingolstadt,Cottbus,1,0,H
1683,19,Ingolstadt,2012-05-06,Braunschweig,Ingolstadt,3,1,H
1602,21,Paderborn,2011-07-17,Hansa Rostock,Paderborn,1,2,A
1699,21,Paderborn,2011-07-24,Paderborn,Fortuna Dusseldorf,1,1,D
1613,21,Paderborn,2011-08-05,Union Berlin,Paderborn,3,0,H
1517,21,Paderborn,2011-08-13,Paderborn,Greuther Furth,0,1,A
1607,21,Paderborn,2011-08-21,Dresden,Paderborn,1,2,A
1608,21,Paderborn,2011-08-28,Ein Frankfurt,Paderborn,0,0,D
1537,21,Paderborn,2011-09-09,Paderborn,Aachen,0,0,D
1609,21,Paderborn,2011-09-18,Bochum,Paderborn,0,4,A
1680,21,Paderborn,2011-09-23,Paderborn,Ingolstadt,4,1,H
1603,21,Paderborn,2011-10-02,Duisburg,Paderborn,0,1,A
1572,21,Paderborn,2011-10-14,Paderborn,Braunschweig,1,0,H
1616,21,Paderborn,2011-10-21,Munich 1860,Paderborn,1,1,D
1592,21,Paderborn,2011-10-29,Paderborn,Erzgebirge Aue,1,0,H
1617,21,Paderborn,2011-11-06,Cottbus,Paderborn,0,2,A
1246,21,Paderborn,2011-11-18,Paderborn,Karlsruhe,2,1,H
1612,21,Paderborn,2011-11-25,Frankfurt FSV,Paderborn,2,2,D
1453,21,Paderborn,2011-12-02,Paderborn,St Pauli,1,1,D
1387,21,Paderborn,2011-12-09,Paderborn,Hansa Rostock,2,0,H
1604,21,Paderborn,2011-12-16,Fortuna Dusseldorf,Paderborn,2,3,A
1556,21,Paderborn,2012-02-03,Paderborn,Union Berlin,3,2,H
1611,21,Paderborn,2012-02-12,Greuther Furth,Paderborn,5,1,H
1129,21,Paderborn,2012-02-17,Paderborn,Dresden,2,2,D
