;Match_ID;Unique_Team_ID;Unique_Team;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;TeamScores
253;1649;9;Hoffenheim;2011-12-10;Nurnberg;Hoffenheim;0;2;A;2.0
254;1414;9;Hoffenheim;2011-12-17;Hoffenheim;Hertha;1;1;D;1.0
255;1375;9;Hoffenheim;2012-01-21;Hoffenheim;Hannover;0;0;D;0.0
256;1637;9;Hoffenheim;2012-01-28;Dortmund;Hoffenheim;3;1;H;1.0
257;1625;9;Hoffenheim;2012-02-04;Hoffenheim;Augsburg;2;2;D;2.0
258;1639;9;Hoffenheim;2012-02-11;Werder Bremen;Hoffenheim;1;1;D;1.0
259;1419;9;Hoffenheim;2012-02-17;Hoffenheim;Mainz;1;1;D;1.0
260;1652;9;Hoffenheim;2012-02-25;Wolfsburg;Hoffenheim;1;2;A;2.0
261;1187;9;Hoffenheim;2012-03-04;Hoffenheim;FC Koln;1;1;D;1.0
262;1643;9;Hoffenheim;2012-03-10;Bayern Munich;Hoffenheim;7;1;H;1.0
263;1321;9;Hoffenheim;2012-03-16;Hoffenheim;Stuttgart;1;2;A;1.0
264;1638;9;Hoffenheim;2012-03-24;M'gladbach;Hoffenheim;1;2;A;2.0
265;1296;9;Hoffenheim;2012-04-01;Hoffenheim;Schalke 04;1;1;D;1.0
266;1642;9;Hoffenheim;2012-04-07;Kaiserslautern;Hoffenheim;1;2;A;2.0
267;1212;9;Hoffenheim;2012-04-11;Hoffenheim;Hamburg;4;0;H;4.0
268;1651;9;Hoffenheim;2012-04-15;Freiburg;Hoffenheim;0;0;D;0.0
269;1266;9;Hoffenheim;2012-04-21;Hoffenheim;Leverkusen;0;1;A;0.0
270;1283;9;Hoffenheim;2012-04-28;Hoffenheim;Nurnberg;2;3;A;2.0
271;1645;9;Hoffenheim;2012-05-05;Hertha;Hoffenheim;3;1;H;1.0
272;1292;10;Hertha;2011-08-06;Hertha;Nurnberg;0;1;A;0.0
273;1405;10;Hertha;2011-08-13;Hamburg;Hertha;2;2;D;2.0
274;1404;10;Hertha;2011-08-21;Hannover;Hertha;1;1;D;1.0
275;1316;10;Hertha;2011-08-26;Hertha;Stuttgart;1;0;H;1.0
276;1407;10;Hertha;2011-09-10;Dortmund;Hertha;1;2;A;2.0
277;1629;10;Hertha;2011-09-17;Hertha;Augsburg;2;2;D;2.0
278;1398;10;Hertha;2011-09-25;Werder Bremen;Hertha;2;1;H;1.0
279;1190;10;Hertha;2011-10-01;Hertha;FC Koln;3;0;H;3.0
280;1401;10;Hertha;2011-10-15;Bayern Munich;Hertha;4;0;H;0.0
281;1426;10;Hertha;2011-10-22;Hertha;Mainz;0;0;D;0.0
282;1403;10;Hertha;2011-10-29;Wolfsburg;Hertha;2;3;A;3.0
283;1497;10;Hertha;2011-11-05;Hertha;M'gladbach;1;2;A;1.0
284;1400;10;Hertha;2011-11-19;Freiburg;Hertha;2;2;D;2.0
285;1263;10;Hertha;2011-11-26;Hertha;Leverkusen;3;3;D;3.0
286;1411;10;Hertha;2011-12-03;Kaiserslautern;Hertha;1;1;D;1.0
287;1303;10;Hertha;2011-12-09;Hertha;Schalke 04;1;2;A;1.0
288;1414;10;Hertha;2011-12-17;Hoffenheim;Hertha;1;1;D;1.0
289;1399;10;Hertha;2012-01-21;Nurnberg;Hertha;2;0;H;0.0
290;1227;10;Hertha;2012-01-28;Hertha;Hamburg;1;2;A;1.0
291;1377;10;Hertha;2012-02-04;Hertha;Hannover;0;1;A;0.0
292;1406;10;Hertha;2012-02-11;Stuttgart;Hertha;5;0;H;0.0
293;1111;10;Hertha;2012-02-18;Hertha;Dortmund;0;1;A;0.0
294;1408;10;Hertha;2012-02-25;Augsburg;Hertha;3;0;H;0.0
295;1336;10;Hertha;2012-03-03;Hertha;Werder Bremen;1;0;H;1.0
296;1413;10;Hertha;2012-03-10;FC Koln;Hertha;1;0;H;0.0
297;1105;10;Hertha;2012-03-17;Hertha;Bayern Munich;0;6;A;0.0
298;1412;10;Hertha;2012-03-24;Mainz;Hertha;1;3;A;3.0
299;1475;10;Hertha;2012-03-31;Hertha;Wolfsburg;1;4;A;1.0
300;1402;10;Hertha;2012-04-07;M'gladbach;Hertha;0;0;D;0.0
301;1208;10;Hertha;2012-04-10;Hertha;Freiburg;1;2;A;1.0
302;1410;10;Hertha;2012-04-14;Leverkusen;Hertha;3;3;D;3.0
303;1244;10;Hertha;2012-04-21;Hertha;Kaiserslautern;1;2;A;1.0
304;1409;10;Hertha;2012-04-28;Schalke 04;Hertha;4;0;H;0.0
305;1645;10;Hertha;2012-05-05;Hertha;Hoffenheim;3;1;H;3.0
306;1276;11;Mainz;2011-08-07;Mainz;Leverkusen;2;0;H;2.0
307;1417;11;Mainz;2011-08-13;Freiburg;Mainz;1;2;A;2.0
308;1312;11;Mainz;2011-08-21;Mainz;Schalke 04;2;4;A;2.0
309;1427;11;Mainz;2011-08-28;Hannover;Mainz;1;1;D;1.0
310;1646;11;Mainz;2011-09-10;Mainz;Hoffenheim;0;4;A;0.0
311;1430;11;Mainz;2011-09-17;Kaiserslautern;Mainz;3;1;H;1.0
312;1124;11;Mainz;2011-09-24;Mainz;Dortmund;1;2;A;1.0
313;1416;11;Mainz;2011-10-01;Nurnberg;Mainz;3;3;D;3.0
314;1630;11;Mainz;2011-10-15;Mainz;Augsburg;0;1;A;0.0
315;1426;11;Mainz;2011-10-22;Hertha;Mainz;0;0;D;0.0
316;1344;11;Mainz;2011-10-29;Mainz;Werder Bremen;1;3;A;1.0
317;1314;11;Mainz;2011-11-04;Mainz;Stuttgart;3;1;H;3.0
318;1095;11;Mainz;2011-11-27;Mainz;Bayern Munich;3;2;H;3.0
319;1429;11;Mainz;2011-12-03;Wolfsburg;Mainz;2;2;D;2.0
320;1213;11;Mainz;2011-12-10;Mainz;Hamburg;0;0;D;0.0
321;1424;11;Mainz;2011-12-13;FC Koln;Mainz;1;1;D;1.0
322;1421;11;Mainz;2011-12-18;M'gladbach;Mainz;1;0;H;0.0
323;1422;11;Mainz;2012-01-22;Leverkusen;Mainz;3;2;H;2.0
324;1209;11;Mainz;2012-01-29;Mainz;Freiburg;3;1;H;3.0
325;1431;11;Mainz;2012-02-04;Schalke 04;Mainz;1;1;D;1.0
326;1374;11;Mainz;2012-02-11;Mainz;Hannover;1;1;D;1.0
327;1419;11;Mainz;2012-02-17;Hoffenheim;Mainz;1;1;D;1.0
328;1230;11;Mainz;2012-02-25;Mainz;Kaiserslautern;4;0;H;4.0
329;1425;11;Mainz;2012-03-03;Dortmund;Mainz;2;1;H;1.0
330;1281;11;Mainz;2012-03-10;Mainz;Nurnberg;2;1;H;2.0
331;1415;11;Mainz;2012-03-17;Augsburg;Mainz;2;1;H;1.0
332;1412;11;Mainz;2012-03-24;Mainz;Hertha;1;3;A;1.0
333;1420;11;Mainz;2012-03-31;Werder Bremen;Mainz;0;3;A;3.0
334;1423;11;Mainz;2012-04-07;Stuttgart;Mainz;4;1;H;1.0
335;1183;11;Mainz;2012-04-10;Mainz;FC Koln;4;0;H;4.0
336;1428;11;Mainz;2012-04-14;Bayern Munich;Mainz;0;0;D;0.0
337;1476;11;Mainz;2012-04-20;Mainz;Wolfsburg;0;0;D;0.0
338;1418;11;Mainz;2012-04-28;Hamburg;Mainz;0;0;D;0.0
339;1485;11;Mainz;2012-05-05;Mainz;M'gladbach;0;3;A;0.0
340;1219;12;Hamburg;2011-08-05;Dortmund;Hamburg;3;1;H;1.0
341;1405;12;Hamburg;2011-08-13;Hamburg;Hertha;2;2;D;2.0
342;1211;12;Hamburg;2011-08-20;Bayern Munich;Hamburg;5;0;H;0.0
343;1191;12;Hamburg;2011-08-27;Hamburg;FC Koln;3;4;A;3.0
344;1218;12;Hamburg;2011-09-10;Werder Bremen;Hamburg;2;0;H;0.0
345;1488;12;Hamburg;2011-09-17;Hamburg;M'gladbach;0;1;A;0.0
346;1224;12;Hamburg;2011-09-23;Stuttgart;Hamburg;1;2;A;2.0
347;1309;12;Hamburg;2011-10-02;Hamburg;Schalke 04;1;2;A;1.0
348;1214;12;Hamburg;2011-10-16;Freiburg;Hamburg;1;2;A;2.0
349;1470;12;Hamburg;2011-10-22;Hamburg;Wolfsburg;1;1;D;1.0
350;1231;12;Hamburg;2011-10-30;Hamburg;Kaiserslautern;1;1;D;1.0
351;1226;12;Hamburg;2011-11-05;Leverkusen;Hamburg;2;2;D;2.0
352;1636;12;Hamburg;2011-11-20;Hamburg;Hoffenheim;2;0;H;2.0
353;1222;12;Hamburg;2011-11-26;Hannover;Hamburg;1;1;D;1.0
354;1288;12;Hamburg;2011-12-04;Hamburg;Nurnberg;2;0;H;2.0
355;1213;12;Hamburg;2011-12-10;Mainz;Hamburg;0;0;D;0.0
356;1622;12;Hamburg;2011-12-17;Hamburg;Augsburg;1;1;D;1.0
357;1115;12;Hamburg;2012-01-22;Hamburg;Dortmund;1;5;A;1.0
358;1227;12;Hamburg;2012-01-28;Hertha;Hamburg;1;2;A;2.0
359;1098;12;Hamburg;2012-02-04;Hamburg;Bayern Munich;1;1;D;1.0
360;1221;12;Hamburg;2012-02-12;FC Koln;Hamburg;0;1;A;1.0
361;1341;12;Hamburg;2012-02-18;Hamburg;Werder Bremen;1;3;A;1.0
362;1225;12;Hamburg;2012-02-24;M'gladbach;Hamburg;1;1;D;1.0
363;1323;12;Hamburg;2012-03-03;Hamburg;Stuttgart;0;4;A;0.0
364;1216;12;Hamburg;2012-03-11;Schalke 04;Hamburg;3;1;H;1.0
365;1200;12;Hamburg;2012-03-17;Hamburg;Freiburg;1;3;A;1.0
366;1220;12;Hamburg;2012-03-23;Wolfsburg;Hamburg;2;1;H;1.0
367;1215;12;Hamburg;2012-03-31;Kaiserslautern;Hamburg;0;1;A;1.0
368;1267;12;Hamburg;2012-04-08;Hamburg;Leverkusen;1;1;D;1.0
369;1212;12;Hamburg;2012-04-11;Hoffenheim;Hamburg;4;0;H;0.0
370;1366;12;Hamburg;2012-04-14;Hamburg;Hannover;1;0;H;1.0
371;1217;12;Hamburg;2012-04-21;Nurnberg;Hamburg;1;1;D;1.0
372;1418;12;Hamburg;2012-04-28;Hamburg;Mainz;0;0;D;0.0
373;1223;12;Hamburg;2012-05-05;Augsburg;Hamburg;1;0;H;0.0
374;1237;13;Werder Bremen;2011-08-06;Werder Bremen;Kaiserslautern;2;0;H;2.0
375;1343;13;Werder Bremen;2011-08-14;Leverkusen;Werder Bremen;1;0;H;0.0
376;1199;13;Werder Bremen;2011-08-20;Werder Bremen;Freiburg;5;3;H;5.0
377;1345;13;Werder Bremen;2011-08-27;Hoffenheim;Werder Bremen;1;2;A;2.0
378;1218;13;Werder Bremen;2011-09-10;Werder Bremen;Hamburg;2;0;H;2.0
379;1340;13;Werder Bremen;2011-09-17;Nurnberg;Werder Bremen;1;1;D;1.0
380;1398;13;Werder Bremen;2011-09-25;Werder Bremen;Hertha;2;1;H;2.0
381;1331;13;Werder Bremen;2011-10-02;Hannover;Werder Bremen;3;2;H;2.0
382;1123;13;Werder Bremen;2011-10-14;Werder Bremen;Dortmund;0;2;A;0.0
383;1342;13;Werder Bremen;2011-10-21;Augsburg;Werder Bremen;1;1;D;1.0
384;1344;13;Werder Bremen;2011-10-29;Mainz;Werder Bremen;1;3;A;3.0
385;1181;13;Werder Bremen;2011-11-05;Werder Bremen;FC Koln;3;2;H;3.0
386;1330;13;Werder Bremen;2011-11-19;M'gladbach;Werder Bremen;5;0;H;0.0
387;1329;13;Werder Bremen;2011-11-27;Werder Bremen;Stuttgart;2;0;H;2.0
388;1335;13;Werder Bremen;2011-12-03;Bayern Munich;Werder Bremen;4;1;H;1.0
389;1471;13;Werder Bremen;2011-12-10;Werder Bremen;Wolfsburg;4;1;H;4.0
390;1346;13;Werder Bremen;2011-12-17;Schalke 04;Werder Bremen;5;0;H;0.0
391;1337;13;Werder Bremen;2012-01-21;Kaiserslautern;Werder Bremen;0;0;D;0.0
392;1272;13;Werder Bremen;2012-01-28;Werder Bremen;Leverkusen;1;1;D;1.0
393;1339;13;Werder Bremen;2012-02-05;Freiburg;Werder Bremen;2;2;D;2.0
394;1639;13;Werder Bremen;2012-02-11;Werder Bremen;Hoffenheim;1;1;D;1.0
395;1341;13;Werder Bremen;2012-02-18;Hamburg;Werder Bremen;1;3;A;3.0
396;1282;13;Werder Bremen;2012-02-25;Werder Bremen;Nurnberg;0;1;A;0.0
397;1336;13;Werder Bremen;2012-03-03;Hertha;Werder Bremen;1;0;H;0.0
398;1376;13;Werder Bremen;2012-03-11;Werder Bremen;Hannover;3;0;H;3.0
399;1333;13;Werder Bremen;2012-03-17;Dortmund;Werder Bremen;1;0;H;0.0
400;1620;13;Werder Bremen;2012-03-24;Werder Bremen;Augsburg;1;1;D;1.0
401;1420;13;Werder Bremen;2012-03-31;Werder Bremen;Mainz;0;3;A;0.0
402;1332;13;Werder Bremen;2012-04-07;FC Koln;Werder Bremen;1;1;D;1.0
403;1494;13;Werder Bremen;2012-04-10;Werder Bremen;M'gladbach;2;2;D;2.0
404;1334;13;Werder Bremen;2012-04-13;Stuttgart;Werder Bremen;4;1;H;1.0
405;1099;13;Werder Bremen;2012-04-21;Werder Bremen;Bayern Munich;1;2;A;1.0
406;1338;13;Werder Bremen;2012-04-28;Wolfsburg;Werder Bremen;3;1;H;1.0
407;1301;13;Werder Bremen;2012-05-05;Werder Bremen;Schalke 04;2;3;A;2.0
408;1167;14;Ein Frankfurt;2011-07-15;Greuther Furth;Ein Frankfurt;2;3;A;3.0
409;1463;14;Ein Frankfurt;2011-07-25;Ein Frankfurt;St Pauli;1;1;D;1.0
410;1171;14;Ein Frankfurt;2011-08-07;Braunschweig;Ein Frankfurt;0;3;A;3.0
411;1701;14;Ein Frankfurt;2011-08-15;Ein Frankfurt;Fortuna Dusseldorf;1;1;D;1.0
412;1163;14;Ein Frankfurt;2011-08-21;Frankfurt FSV;Ein Frankfurt;0;4;A;4.0
413;1608;14;Ein Frankfurt;2011-08-28;Ein Frankfurt;Paderborn;0;0;D;0.0
414;1161;14;Ein Frankfurt;2011-09-10;Cottbus;Ein Frankfurt;3;3;D;3.0
415;1393;14;Ein Frankfurt;2011-09-16;Ein Frankfurt;Hansa Rostock;4;1;H;4.0
416;1164;14;Ein Frankfurt;2011-09-26;Dresden;Ein Frankfurt;1;4;A;4.0
417;1565;14;Ein Frankfurt;2011-09-30;Ein Frankfurt;Union Berlin;3;1;H;3.0
418;1162;14;Ein Frankfurt;2011-10-14;Bochum;Ein Frankfurt;0;2;A;2.0
419;1151;14;Ein Frankfurt;2011-10-23;Ein Frankfurt;Duisburg;3;0;H;3.0
420;1169;14;Ein Frankfurt;2011-10-30;Ingolstadt;Ein Frankfurt;1;1;D;1.0
421;1160;14;Ein Frankfurt;2011-11-07;Erzgebirge Aue;Ein Frankfurt;1;2;A;2.0
422;1534;14;Ein Frankfurt;2011-11-20;Ein Frankfurt;Aachen;4;3;H;4.0
423;1175;14;Ein Frankfurt;2011-11-26;Munich 1860;Ein Frankfurt;2;1;H;1.0
424;1250;14;Ein Frankfurt;2011-12-03;Ein Frankfurt;Karlsruhe;2;0;H;2.0
425;1532;14;Ein Frankfurt;2011-12-12;Ein Frankfurt;Greuther Furth;0;0;D;0.0
426;1173;14;Ein Frankfurt;2011-12-19;St Pauli;Ein Frankfurt;2;0;H;0.0
427;1580;14;Ein Frankfurt;2012-02-05;Ein Frankfurt;Braunschweig;2;1;H;2.0
428;1170;14;Ein Frankfurt;2012-02-13;Fortuna Dusseldorf;Ein Frankfurt;1;1;D;1.0
429;1664;14;Ein Frankfurt;2012-02-18;Ein Frankfurt;Frankfurt FSV;6;1;H;6.0
430;1172;14;Ein Frankfurt;2012-02-26;Paderborn;Ein Frankfurt;4;2;H;2.0
431;1506;14;Ein Frankfurt;2012-03-04;Ein Frankfurt;Cottbus;1;0;H;1.0
432;1174;14;Ein Frankfurt;2012-03-11;Hansa Rostock;Ein Frankfurt;1;5;A;5.0
433;1128;14;Ein Frankfurt;2012-03-16;Ein Frankfurt;Dresden;3;0;H;3.0
434;1166;14;Ein Frankfurt;2012-03-26;Union Berlin;Ein Frankfurt;0;4;A;4.0
435;1350;14;Ein Frankfurt;2012-03-30;Ein Frankfurt;Bochum;3;0;H;3.0
436;1165;14;Ein Frankfurt;2012-04-07;Duisburg;Ein Frankfurt;2;0;H;0.0
437;1681;14;Ein Frankfurt;2012-04-11;Ein Frankfurt;Ingolstadt;1;1;D;1.0
438;1594;14;Ein Frankfurt;2012-04-14;Ein Frankfurt;Erzgebirge Aue;4;0;H;4.0
439;1176;14;Ein Frankfurt;2012-04-23;Aachen;Ein Frankfurt;0;3;A;3.0
440;1432;14;Ein Frankfurt;2012-04-29;Ein Frankfurt;Munich 1860;0;2;A;0.0
441;1168;14;Ein Frankfurt;2012-05-06;Karlsruhe;Ein Frankfurt;1;0;H;0.0
442;1194;15;Augsburg;2011-08-06;Augsburg;Freiburg;2;2;D;2.0
443;1633;15;Augsburg;2011-08-14;Kaiserslautern;Augsburg;1;1;D;1.0
444;1650;15;Augsburg;2011-08-20;Augsburg;Hoffenheim;0;2;A;0.0
445;1619;15;Augsburg;2011-08-27;Nurnberg;Augsburg;1;0;H;0.0
446;1273;15;Augsburg;2011-09-09;Augsburg;Leverkusen;1;4;A;1.0
447;1629;15;Augsburg;2011-09-17;Hertha;Augsburg;2;2;D;2.0
448;1368;15;Augsburg;2011-09-24;Augsburg;Hannover;0;0;D;0.0
449;1634;15;Augsburg;2011-10-01;Dortmund;Augsburg;4;0;H;0.0
450;1630;15;Augsburg;2011-10-15;Mainz;Augsburg;0;1;A;1.0
451;1342;15;Augsburg;2011-10-21;Augsburg;Werder Bremen;1;1;D;1.0
452;1626;15;Augsburg;2011-10-30;FC Koln;Augsburg;3;0;H;0.0
453;1106;15;Augsburg;2011-11-06;Augsburg;Bayern Munich;1;2;A;1.0
454;1621;15;Augsburg;2011-11-20;Stuttgart;Augsburg;2;1;H;1.0
455;1473;15;Augsburg;2011-11-26;Augsburg;Wolfsburg;2;0;H;2.0
456;1627;15;Augsburg;2011-12-04;Schalke 04;Augsburg;3;1;H;1.0
457;1493;15;Augsburg;2011-12-10;Augsburg;M'gladbach;1;0;H;1.0
458;1622;15;Augsburg;2011-12-17;Hamburg;Augsburg;1;1;D;1.0
459;1635;15;Augsburg;2012-01-21;Freiburg;Augsburg;1;0;H;0.0
460;1228;15;Augsburg;2012-01-28;Augsburg;Kaiserslautern;2;2;D;2.0
461;1625;15;Augsburg;2012-02-04;Hoffenheim;Augsburg;2;2;D;2.0
462;1286;15;Augsburg;2012-02-12;Augsburg;Nurnberg;0;0;D;0.0
463;1631;15;Augsburg;2012-02-18;Leverkusen;Augsburg;4;1;H;1.0
464;1408;15;Augsburg;2012-02-25;Augsburg;Hertha;3;0;H;3.0
465;1628;15;Augsburg;2012-03-03;Hannover;Augsburg;2;2;D;2.0
466;1120;15;Augsburg;2012-03-10;Augsburg;Dortmund;0;0;D;0.0
467;1415;15;Augsburg;2012-03-17;Augsburg;Mainz;2;1;H;2.0
468;1620;15;Augsburg;2012-03-24;Werder Bremen;Augsburg;1;1;D;1.0
469;1189;15;Augsburg;2012-03-31;Augsburg;FC Koln;2;1;H;2.0
470;1623;15;Augsburg;2012-04-07;Bayern Munich;Augsburg;2;1;H;1.0
471;1322;15;Augsburg;2012-04-10;Augsburg;Stuttgart;1;3;A;1.0
472;1632;15;Augsburg;2012-04-14;Wolfsburg;Augsburg;1;2;A;2.0
473;1307;15;Augsburg;2012-04-22;Augsburg;Schalke 04;1;1;D;1.0
474;1624;15;Augsburg;2012-04-28;M'gladbach;Augsburg;0;0;D;0.0
475;1223;15;Augsburg;2012-05-05;Augsburg;Hamburg;1;0;H;1.0
476;1194;16;Freiburg;2011-08-06;Augsburg;Freiburg;2;2;D;2.0
477;1417;16;Freiburg;2011-08-13;Freiburg;Mainz;1;2;A;1.0
478;1199;16;Freiburg;2011-08-20;Werder Bremen;Freiburg;5;3;H;3.0
479;1482;16;Freiburg;2011-08-27;Freiburg;Wolfsburg;3;0;H;3.0
480;1197;16;Freiburg;2011-09-10;Bayern Munich;Freiburg;7;0;H;0.0
481;1327;16;Freiburg;2011-09-16;Freiburg;Stuttgart;1;2;A;1.0
482;1195;16;Freiburg;2011-09-24;Schalke 04;Freiburg;4;2;H;2.0
483;1499;16;Freiburg;2011-10-01;Freiburg;M'gladbach;1;0;H;1.0
484;1214;16;Freiburg;2011-10-16;Freiburg;Hamburg;1;2;A;1.0
485;1202;16;Freiburg;2011-10-22;Kaiserslautern;Freiburg;1;0;H;0.0
486;1277;16;Freiburg;2011-10-28;Freiburg;Leverkusen;0;1;A;0.0
487;1210;16;Freiburg;2011-11-05;Nurnberg;Freiburg;1;2;A;2.0
488;1400;16;Freiburg;2011-11-19;Freiburg;Hertha;2;2;D;2.0
489;1203;16;Freiburg;2011-11-26;Hoffenheim;Freiburg;1;1;D;1.0
490;1380;16;Freiburg;2011-12-03;Freiburg;Hannover;1;1;D;1.0
491;1205;16;Freiburg;2011-12-10;FC Koln;Freiburg;4;0;H;0.0
492;1110;16;Freiburg;2011-12-17;Freiburg;Dortmund;1;4;A;1.0
493;1635;16;Freiburg;2012-01-21;Freiburg;Augsburg;1;0;H;1.0
494;1209;16;Freiburg;2012-01-29;Mainz;Freiburg;3;1;H;1.0
495;1339;16;Freiburg;2012-02-05;Freiburg;Werder Bremen;2;2;D;2.0
496;1201;16;Freiburg;2012-02-10;Wolfsburg;Freiburg;3;2;H;2.0
497;1096;16;Freiburg;2012-02-18;Freiburg;Bayern Munich;0;0;D;0.0
498;1204;16;Freiburg;2012-02-25;Stuttgart;Freiburg;4;1;H;1.0
499;1302;16;Freiburg;2012-03-03;Freiburg;Schalke 04;2;1;H;2.0
500;1196;16;Freiburg;2012-03-10;M'gladbach;Freiburg;0;0;D;0.0
501;1200;16;Freiburg;2012-03-17;Hamburg;Freiburg;1;3;A;3.0
502;1243;16;Freiburg;2012-03-24;Freiburg;Kaiserslautern;2;0;H;2.0
503;1206;16;Freiburg;2012-03-31;Leverkusen;Freiburg;0;2;A;2.0
504;1291;16;Freiburg;2012-04-07;Freiburg;Nurnberg;2;2;D;2.0
505;1208;16;Freiburg;2012-04-10;Hertha;Freiburg;1;2;A;2.0
506;1651;16;Freiburg;2012-04-15;Freiburg;Hoffenheim;0;0;D;0.0
507;1198;16;Freiburg;2012-04-22;Hannover;Freiburg;0;0;D;0.0
